sku_record_id,source_sheet_row,manufacturer,our_sku,supplier_sku,product_name,active,category,material_type,product_use,mpn,family_id,family_name,knowledge_file,thermal_r_value,acoustic_rw,nrc_aw,performance_source,tds_url,sds_url,validation_status,validation_notes,bot_content_status,family_confidence,family_recommendation_eligible,verified_evidence_available,sku_selection_eligible,source_workbook,source_sha256,source_retrieved_at
SKU-617C0C9A6DE89388,1078,Fletcher,FL-4006798,FITAPEVAPASTOP883W63L50MRL,TAPE VAPASTOP 883 50M X 63MM,Yes,Accessory,Tape / Sealant,General Installation,4006798,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.74 | R1.6,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-4424CEACC2E113E9,1079,Fletcher,FL-4006802,FITAPEPLAINFOILW48L50MRL,TAPE PLAIN FOIL 400F 50M X 48MM Foil Tape,Yes,Accessory,Tape / Sealant,General Installation,4006802,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.37 | R1.2,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-78B44A78AC3D2AAD,1080,Fletcher,FL-4006803,FITAPEPLAINFOILW72L50MRL,TAPE PLAIN FOIL 400F 50M X 72MM,Yes,Accessory,Tape / Sealant,General Installation,4006803,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.97 | R1.8,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-10B10D1F45527B0E,1081,Fletcher,FL-4006809,FITAPEWHITESEAMINGW48L50MRL,3M SEAMING TAPE WHITE 3M Seaming Tape 50MX48MM,Yes,Accessory,Tape / Sealant,General Installation,4006809,FLETCHER_TAPES_ACCESSORIES,Fletcher Membrane Tapes and Thermal Break Accessories,knowledge/fletcher/tapes-accessories.md,Review: R1.37 | R1.2,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-F6C6C9DD9AC13562,1082,Fletcher,FL-4006867,FIVAPAWRAPRESWALLW1350L30MRL,VAPAWRAP RESWALL 1.35X30M Vapour Permeable Water Barrier,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006867,FLETCHER_VAPAWRAP_WALL,Sisalation Vapawrap Residential Wall Wrap,knowledge/fletcher/vapawrap-wall.md,R1.5,Not stated,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-9F063A3357C593D6,1083,Fletcher,FL-4006878,FIVAPAWRAPRESWALLW1500L30MRL,VAPAWRAP RESI WALL 1.5X30M,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006878,FLETCHER_VAPAWRAP_WALL,Sisalation Vapawrap Residential Wall Wrap,knowledge/fletcher/vapawrap-wall.md,R1.5,Not stated,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-A1EB0F587BC6236A,1084,Fletcher,FL-4021549,FIVAPAWRAP490W1350L30MRL,VAPAWRAP 4-90 1.35X30M FLETCHER,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4021549,FLETCHER_VAPAWRAP_WALL,Sisalation Vapawrap Residential Wall Wrap,knowledge/fletcher/vapawrap-wall.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-14B0C3E909A8C711,1085,Fletcher,FL-4021550,FIVAPAWRAP490W1500L30MRL,VAPAWRAP 4-90 1.5X30M FLETCHER,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4021550,FLETCHER_VAPAWRAP_WALL,Sisalation Vapawrap Residential Wall Wrap,knowledge/fletcher/vapawrap-wall.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-C68A7E73B626AA9A,1086,Fletcher,FL-4006914,FITUFFWRAPBRW1350L60MRL,TUFF WRAP BR 497 1.35X60M Vapour Permeable Non Water Barrier,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006914,FLETCHER_SISALATION_WRAP,Sisalation Tuff Wrap and Multipurpose Sarking,knowledge/fletcher/sisalation-wrap.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-0324FB9B6A141B7D,1087,Fletcher,FL-4006915,FITUFFWRAPW1350L30MRL,TUFF WRAP 497 1.35X30M,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006915,FLETCHER_SISALATION_WRAP,Sisalation Tuff Wrap and Multipurpose Sarking,knowledge/fletcher/sisalation-wrap.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-5ACF4C58B989DBEA,1088,Fletcher,FL-4006916,FITUFFWRAPBRW1350L30MRL,TUFF WRAP BR 497 1.35X30M,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006916,FLETCHER_SISALATION_WRAP,Sisalation Tuff Wrap and Multipurpose Sarking,knowledge/fletcher/sisalation-wrap.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-BBFCA264445D6E1E,1089,Fletcher,FL-4006917,FITUFFWRAPW1350L60MRL,TUFF WRAP 497 1.35X60M,Yes,Wall Wrap / Sarking,Reflective Membrane,Wall Wrap / Sarking,4006917,FLETCHER_SISALATION_WRAP,Sisalation Tuff Wrap and Multipurpose Sarking,knowledge/fletcher/sisalation-wrap.md,Not stated,Not stated,Not stated,No parseable performance source,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported_variant_review,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-B23816FDF3A99210,1090,Fletcher,FL-4007197,FISAFENSILENTT50W600L1200PK6,SAFE'N'SILENT PRO350 1200X600X50MM 6PK,Yes,Batt,Rockwool,Internal Wall | Ceiling | General Acoustic,4007197,FLETCHER_SAFE_N_SILENT_LEGACY,Safe'n'Silent Pro350 (legacy identity review),knowledge/fletcher/safe-n-silent-legacy.md,R1.56,Rw 40,NRC 0.90,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,identity_unverified,False,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-233F5EAFDAAC6D84,1091,Fletcher,FL-4007198,FISAFENSILENTT65W600L1200PK5,SAFE'N'SILENT PRO350 1200X600X65MM 5PK,Yes,Batt,Rockwool,Internal Wall | Ceiling | General Acoustic,4007198,FLETCHER_SAFE_N_SILENT_LEGACY,Safe'n'Silent Pro350 (legacy identity review),knowledge/fletcher/safe-n-silent-legacy.md,R1.98,Rw 40,NRC 0.90,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,identity_unverified,False,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-FF37E382D3D5C78F,1092,Fletcher,FL-4007200,FISAFENSILENTT90W600L1200PK3,SAFE'N'SILENT PRO350 1200X600X90MM 3PK,Yes,Batt,Rockwool,Internal Wall | Ceiling | General Acoustic,4007200,FLETCHER_SAFE_N_SILENT_LEGACY,Safe'n'Silent Pro350 (legacy identity review),knowledge/fletcher/safe-n-silent-legacy.md,R2.67,Review: Rw 40 | Rw 45,NRC 0.90,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,identity_unverified,False,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-13CC457B6427B858,1093,Fletcher,FL-4008040,FIFFHEAVYDUTYW1350L500MRL,FF HD (1350MM 500M) (450),Yes,Reflective Insulation,Reflective Foil,General Installation,4008040,FLETCHER_FF_HD_LEGACY,Sisalation FF HD facing roll (identity review),knowledge/fletcher/ff-hd-legacy.md,Review: R33.92 | R33.8,Not stated,Not stated,Spec Total R-value; Legacy performance,https://insulation.com.au/wp-content/uploads/2019/11/TDS-Pink-Batts-Ceiling-v4.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,identity_unverified,False,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-C0152D4F989DB80F,1094,Fletcher,FL-4021101,FIPROTECTFFT50W300L5MPK4,PROTECT FF ROLL 5000X300X50MM Batts (4),Yes,Blanket / Roll,Glasswool,Party Wall Acoustic,4021101,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R1.42,Rw 40,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-428BFD43FEF83961,1095,Fletcher,FL-4021102,FIPROTECTPWT100W168L1200PK10,PROTECT PWALL BATT 100X168X1200MM (10),Yes,Batt,Stonewool,Party Wall Acoustic,4021102,FLETCHER_PARTY_WALL_STONEWOOL,Fletcher Protect / Fire Stop Party Wall Stonewool,knowledge/fletcher/party-wall-stonewool.md,R2.0,Rw 50,NRC 0.85,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS_Party_Wall_Stonewool_Batts-Blankets_Rev_5_05122024.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-2681AADED1E82D7A,1096,Fletcher,FL-4020908,FISUPABATT15W1200L2400PK20,SUPABATT 2400X1200X15 (20) PK GROUP PRICE,Yes,Batt,Glasswool,Internal Wall,4020908,FLETCHER_SUPABATT,supaBATT External Wall Barrier,knowledge/fletcher/supabatt.md,Review: R0.55 | R0.4,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-8A3FC786D3C24161,1097,Fletcher,FL-4020912,FISUPABATTVP4T15W1200L2400PK20,SUPABATT VP4 2400X1200X15 (20) PK,Yes,Batt,Glasswool,Internal Wall,4020912,FLETCHER_SUPABATT,supaBATT External Wall Barrier,knowledge/fletcher/supabatt.md,Review: R0.55 | R0.4,Not stated,NRC 0.80,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-3FF2374B4C58996C,1437,Thermotec,E-flex ST 32mm Wall * 9mm,THEREFLEXSTPIPEID9T32L2000,E-flex ST 32mm Wall * 9mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990320009052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-8F3E7C5CE8DA60D4,1438,Thermotec,E-flex ST 32mm Wall * 13mm,THEREFLEXSTPIPEID13T32L2000,E-flex ST 32mm Wall * 13mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990320013052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-36298CF5C2DFD1E9,1439,Thermotec,E-flex ST 32mm Wall * 16mm,THEREFLEXSTPIPEID16T32L2000,E-flex ST 32mm Wall * 16mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990320016052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-ACFA4846BE9D7D3E,1440,Thermotec,E-flex ST 32mm Wall * 19mm,THEREFLEXSTPIPEID19T32L2000,E-flex ST 32mm Wall * 19mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990320019052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-FF6036D36AC1F9FE,1441,Thermotec,E-flex ST 38mm Wall * 22mm,THEREFLEXSTPIPEID22T38L2000,E-flex ST 38mm Wall * 22mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990380022052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-B0813B5DF31D12E4,1442,Thermotec,E-flex ST 38mm Wall * 25mm,THEREFLEXSTPIPEID25T38L2000,E-flex ST 38mm Wall * 25mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990380025052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-2A13CD981B20467D,1443,Thermotec,E-flex ST 38mm Wall * 32mm,THEREFLEXSTPIPEID32T38L2000,E-flex ST 38mm Wall * 32mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990380032052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
SKU-5020C056D57F49E5,1444,Thermotec,E-flex ST 38mm Wall * 38mm,THEREFLEXSTPIPEID38T38L2000,E-flex ST 38mm Wall * 38mm,Yes,Pipe Insulation,Elastomeric Foam,Pipe,990380038052,THERMOTEC_E_FLEX_ST,E-Flex ST Pipe Insulation,knowledge/thermotec/e-flex-st.md,Review: R1.2 | R2.5,Not stated,Not stated,Spec Total R-value; Spec Product R-value; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Material conflict between product and spec fields; Thermal R conflict between legacy and spec fields; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7,2026-09-04T09:01:03Z
